"","businessId","X.x","stars","UMM","UMMR","CILowerStars","zip","X.y","price_range","credit_cards2","take_outs","smoke","noise","reservation","waiter","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual"
"3641","lJcXm5UJ2yAGcX6hUN2kfg",3652,2.5,0.0972325053111076,0.281564604374623,1.62815517307362,85283,4406,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"3642","lJe-zPM4U572nVI0eAN4Fw",3653,4.5,0.209727078098399,0.935683111474744,3.96033872307136,85086,5871,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3643","LJg8ll83Nio0kiHcAEdRxA",3654,1.5,0.250801163966681,0.252403491900228,-10.7062047361747,85202,15569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3644","LjqY98zL96sem_PxC6ZG3g",3655,4.5,0.0708577763818593,0.335937736862494,4.05873533232314,85018,11745,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3645","ljUbvHy3lWF2fStFpznv-g",3656,4,0.359317230513422,1.13726892205352,1.73413293688132,85295,6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3646","LjwXnAjusrwCZGsWV3Ue8Q",3657,2.5,0.160055163577311,0.435982951687262,1.86844116405124,85204,1700,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"3647","ljx5LTH8Ksl_KoyYZlyH8Q",3658,4.5,0.320400795308171,1.37005231332694,3.82011600694367,85020,8552,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3648","lk-6NXfpSgvNw7zm0xtUVw",3659,4,0.167667653193826,0.754580509341808,4.03682346235752,85224,8871,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3649","lK35BgpjOMXwchPzqYWomg",3660,3.5,0.0951601780598884,0.394091680968285,3.35627918972936,85003,6638,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3650","Lk4Uk3YU2PFbTsKokJ4yKQ",3661,3,0.189130449622097,0.469019408429858,1.53610767919506,85296,4267,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3651","Lk4WdkxGMZAE0EpYKExIGA",3662,3.5,0.156034122794994,0.704874821931198,-8.70620473617469,85032,15583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3652","LkKMpVp4O_CQYOsqn0k1IQ",3663,3,0.297610763076724,1.2154353874475,-0.127916366930093,85086,3315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3653","LKkvczgOaUeYRgr81P0_eg",3664,4.5,0.295193220549183,1.26770530110041,2.89911575675018,85351,5685,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3654","lKQ5hnkSQ-XP80jNCH46nQ",3665,4,0.174316675003458,0.676769201918509,3.72924602485955,85251,10064,2,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0
"3655","lktu5JPDlQUG-7cV7gOzDQ",3666,4,0.138317609662336,0.5999306186749,4.00219821679167,85281,8197,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0
"3656","LkUW-NhcFg21GV9IgiUw0A",3667,4,0.166314997843436,0.737027138337267,3.83443576908943,85201,10043,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3657","lLC7pJSpnF9CDfL9Gbg-Sg",3668,3.5,0.187424655120257,0.539883189817084,2.13630641842433,85206,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3658","lLDbPCBjeFV0O0ZlTwiGCw",3669,4,0.00843018170689292,0.029440188731697,1.87196032672219,85381,367,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3659","lleBpckOoHmbQSmO7MWr4A",3670,4,0.0996373007549316,0.233094673110664,2.57902053668676,85284,5011,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3660","LM3X8nhj7oicYGKYHnj2UQ",3671,3.5,0.477432835137173,2.03580491883573,-0.127916366930093,85268,11121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3661","LM9d5wQcVqh97g7qpCQ88A",3672,4,0.229118843370671,1.0587672488551,2.50330730726828,85009,4363,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3662","LmbVSU7Diel5lR2b6AS5SA",3673,3.5,0.111069905408288,0.415390560909245,3.29288736721402,85283,14710,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"3663","LMG0zsAkUSscIvmV9vvm3A",3674,4,0.14099925003296,0.580334628533622,3.86452595910164,85260,1676,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3664","lmIXtLgu1tIoFAsqXnTpmA",3675,4,0.128736824129237,0.550653001325604,3.68750859682349,85260,9456,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3665","LMjl-bvnCZKhMrc2OT9ptg",3676,3.5,0.092873299288892,0.309741365328128,3.03243586246714,85284,8809,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3666","LMJyaWr1bTrh0htkD5mb7A",3677,3,0.214300691211198,0.920458427831133,-1.30265272974946,85040,12649,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3667","lmVcr5vBW8DJ7NT7xezynA",3678,2.5,0.0456153422742416,0.114114454206861,1.55730623521167,85021,14716,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3668","LmVcYycG_VI3S6RNgqiriw",3679,3.5,0.139560107347913,0.538681063950951,3.24060661517132,85308,6413,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3669","lNagDCZhArcztrgkYnP7Nw",3680,4,0.0820386949082516,0.328154779633006,4,85051,12126,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"3670","LNcnrgITSvZkPBdxbbXbbA",3681,4,0.046374327833987,0.198399754649582,-1.85310236808735,85392,12385,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3671","LNdwp-9Isnd6xmBKUz4K_A",3682,2,0.10380344553124,0.170700041322761,0.939828974961693,85044,4735,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"3672","lneCKBqC5qPphrbFGcaI3A",3683,4.5,0.205621135990484,0.931438377135892,3.80784298479351,85016,14865,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3673","lNlVwSKqaxE7agiGKfCaAQ",3684,3.5,0.124307853245955,0.46559605902227,3.33523352687732,85256,8888,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3674","Lnohr9bpCbHNsomazXDg-w",3685,3.5,0.147315908755461,0.538171188339569,3.31904527463563,85224,7303,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3675","lNOk-u3pj5O5C1WGUVIG3A",3686,4,0.0965285413459422,0.376846118545554,2.8504008547582,85296,4790,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3676","LNP-i3U9HdLQaPMKc2WISg",3687,2.5,0.147885651967129,0.369473194848938,1.48942195792088,85305,6806,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3677","LNUx60j6DQAxJuikUiZNvw",3688,3.5,0.0828216201680941,0.248150563160711,-1.30265272974946,85251,8773,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3678","lnX2gaGdO0fNtykyFrp1AA",3689,3,0.102601295591309,0.380066005018614,2.94366534144399,85007,5884,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,1
"3679","LO_PRBWvDpFz-_bkowmXcw",3690,2.5,0.127832726389957,0.368362134661389,2.11973189612078,85016,3558,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3680","Lo0dRIDKXc5mlE-coVZrtQ",3691,3.5,0.146978292032712,0.558524761887614,3.42499893087294,85003,2678,2,1,1,0,2,0,1,0,0,0,0,0,0,1,0,1
"3681","LomlpadLEsfLu2O7lPWPJA",3692,3,0.21648499238779,0.647203311679641,2.78901092621508,85262,2954,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"3682","LOPHo3NyafDN9xPT6K5rZg",3693,3,0.115767954046129,0.299640682299565,2.49670078755178,85282,6215,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"3683","LoPyKIfE5svacZ8tNm7WJg",3694,4,0.488055255176261,1.95222102070504,4,85337,4383,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3684","lPcNteaFK8yaLRQQMcE-sA",3695,5,0.259603159437258,1.29801579718629,5,85251,1668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3685","LpilCQTGbm8Xu1p5sHe9eg",3696,3.5,0.109466927679012,0.424587500875453,2.98387876919701,85012,14588,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3686","lPtTXn7_VOwqypZs07j2nA",3697,4,0.0955832232406745,0.423122516734537,4.01503304931282,85027,11158,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3687","Lq0kV5Tp6QcAMP-OOnHCtA",3698,3.5,0.114740380773662,0.407980306600533,2.3919749197533,85206,1793,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"3688","lQ22GkzG0tIJRbzkpMbJxw",3699,1,0.0326046190886909,0.0326046190886909,1,85022,2952,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3689","lq2iZK7epi23byzcejjqTg",3700,3.5,0.111342283586064,0.406113515528441,2.80119042398215,85044,7487,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"3690","LqBkt9cmVMYrCBrxqbPuCw",3701,3.5,0.203470826177661,0.700747898990297,2.97860982040029,85381,13055,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3691","lQC8Ibgaf7aDINgXM8CKUg",3702,4,0.0340335390904798,0.140733693122048,2.89911575675018,85050,3271,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3692","LQGQ1w4pYrf5in6LrU0BlQ",3703,4,0.125304029584183,0.526091263425296,3.8713052595324,85015,9573,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3693","lQkeHWsmL48KQGXGjdEOfg",3704,4,0.26744577058478,0.98327223129533,2.86844116405124,85323,14074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3694","lqVuqQNrwCYwA63mUdbvwQ",3705,2.5,0.159336058618125,0.508080264391651,1.21470908218184,85338,6153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3695","Lr-ht0E_xIUI6xam5_vPwg",3706,3,0.170765607523092,0.683062430092369,4,85215,3101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3696","lR7GrPsC7V80YSS2dSWHdw",3707,3,0.342177617399716,1.03293110738681,1.1520514067878,85257,6130,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3697","LR9mX-3mh_PIEeG1A5zqxg",3708,4,0.203025394823217,0.847136478191661,3.82567005531356,85242,14120,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3698","lRew0HDz5BO-4fwWsMJyMg",3709,4,0.0964620188170558,0.328024766158699,3.42266350636334,85210,2060,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3699","LrgOTuILGxG1of5iYBgktA",3710,4,0.176674311514476,0.866420460022123,1.51586228824967,85260,2666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3700","LRLN1CIUprYLs6rWUC5bAg",3711,3.5,0.083595457783253,0.410553242903801,1.98428522301773,85323,5183,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3701","lRpke2ux5ywaiQ8phFA4Lg",3712,4,0.193750638545839,0.82687655715432,3.37472009740494,85224,7475,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"3702","lrSv_9iHCrbAFpPin2LcqQ",3713,3.5,0.0655911172000444,0.307578874161606,2.60625604088189,85260,4581,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"3703","LRuIY8JFqadCSYLo242MGg",3714,4,0.09985840563939,0.400058613040991,3.95413469101307,85003,6718,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1
"3704","lrxoQH8u2X-XpQ38PLAgTQ",3715,4,0.216473237867817,0.832011786460094,3.31712454640839,85266,1135,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3705","lRzoAhDhcyCeOGrWntXqsw",3716,3.5,0.17537942666026,0.697595276841659,-2.85310236808735,85015,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3706","LSElCCmJQNJDpIEf77NVpA",3717,3.5,0.250796941185247,0.845069030162186,2.98415821939367,85209,1143,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3707","lsF6bbPFM7USmiSIyOaCXA",3718,4.5,0.159502648051598,0.713029217526046,4.23289337841762,85224,12857,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3708","Lsgq7g1PKY3fVkuwixbNCA",3719,3.5,0.0457863710799593,0.198014379883331,1.44573974323948,85308,14954,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3709","LsHqtkdZPorIC9xOZEpz6A",3720,3.5,0.0992027464823071,0.399424085235584,2.70889957117271,85226,13299,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3710","lSlfbGPYtQ8bARSEiN9cYw",3721,4.5,0.107728046755589,0.536091030651397,3.23244909008351,85374,243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3711","LsU2nh3DREZCmV8ZgiSc5A",3722,2,0.0392156232278783,0.0568428408937792,0.945720331034546,85250,12361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3712","lT3yCGUc-LQuphjSz1uoIw",3723,2.5,0.0660198238677149,0.140150028449553,1.28350529178134,85251,1422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713","ltAPE16jLxC-BAnHhcI9CQ",3724,2.5,0.348619501667876,1.18897648833263,1.72651981917119,85390,2029,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"3714","lTcVJXN-auM8CNbhhTytHQ",3725,4,0.240870555590067,1.02186419977966,3.27061139753074,85209,7773,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3715","LtdVdYhs7MAwwTBuHhdsFQ",3726,2,0.0311339391846328,0.0638172358715819,-3.85310236808735,85031,12801,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3716","LtJmxo4ZozEyB8JVwltMkw",3727,2.5,0.0389784675450582,0.0392860305281887,0.893216825788992,85004,14503,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3717","ltk2xcvDFvuljYIpMnRqAA",3728,3.5,0.154424884264636,0.482105441382592,2.8249260481646,85255,13419,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"3718","lTk4l6YgxNXNaMCD9mcD6Q",3729,3.5,0.140641645651383,0.573586735554673,3.0336777575654,85044,10877,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"3719","lTznbdCfBcaNu7G9HJWt1A",3730,3.5,0.111870460966676,0.306056462154917,0.743920653444382,85259,5794,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3720","Lub4-HPEabYInC2befLfeg",3731,3,0.116592284138981,0.343088117800483,2.31274619496864,85281,14780,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"3721","luCSjoNQ9q_0QIjKKOy2pQ",3732,4,0.135045037654817,0.530874609438685,3.81086692542586,85257,10812,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3722","lUhjcttOVyH9uNa0v6NFfw",3733,3,0.00316338680257121,0.00949016040771364,3,85224,11813,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
"3723","lUsTQ3hOOcSS1mngqeFKAA",3734,3.5,0.207327675676346,0.824110645375356,3.46898295993493,85041,15329,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3724","lut0g04VsYRyblR1Ad-8HA",3735,3.5,0.120983265248918,0.439365329967119,3.16111829102858,85085,3482,2,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1
"3725","LuTLXVyJvgshMlXTBw-Now",3736,3,0.0619800857211582,0.155515515851194,2.73077844907166,85224,8485,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3726","lUuJNwIaIz83awgyvI7oCQ",3737,2.5,0.121380121359444,0.345161577863441,1.62763254554156,85286,1015,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"3727","Lvf3N3cfLAmOc5y8Eg8KDg",3738,3.5,0.142270403670242,0.558367531315906,3.48421325816886,85225,11472,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3728","lVHtVCyFJOqAH0ltn7pLuw",3739,3.5,0.161013150174837,0.61396697213708,3.3870183786077,85044,15435,2,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1
"3729","LViwhZ9AvCimfHndTSYGfw",3740,4.5,0.135437660169452,0.652479857832544,3.69795643929649,85260,898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3730","lVkDZZ8sTafPlq7f1i5row",3741,4,0.164449498231306,0.738007984645965,4.09328853053976,85048,10264,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3731","LVngid2NNh2s5cAjuOw6tw",3742,4,0.170676902858005,0.677579295958104,3.3645429666849,85286,11881,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1
"3732","LvnOdw1DGb8A9SP5jBhcJQ",3743,3.5,0.0259514231590864,0.0923754017409178,2.08899254038726,85302,9231,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3733","LVpiHgppBVfIEtukaIB8FQ",3744,4.5,0.276217193547532,1.13108596773767,-1.85310236808735,85037,1546,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3734","lvpXyfTDF5WZnjzc36r5Wg",3745,4,0.0654183603916322,0.274426294591053,3.87979695538588,85016,13952,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1
"3735","lvs-_6i0mjahtOvOvmhNKg",3746,2.5,0.00207755873659729,0.00623267620979187,3,85382,860,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3736","lVXDmY6UQ2cCimhPXpnYZA",3747,3.5,0.110815144201437,0.267302684110553,2.37989492093787,85383,8598,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3737","Lw0Y13fAlemyMHD5i_qcZg",3748,2,0.149732606635588,0.279358520194668,0.991186183994267,85016,10448,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3738","lw74h6AbGU-zeOYpAe56PA",3749,4,0.131261838076058,0.565733419290084,3.52233686118756,85209,2401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739","lwaLY3V7FyG_e9QUTP_N_g",3750,4.5,0.0662757659846772,0.328543973997374,4.6149385747451,85257,14396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3740","lWfzPdsNeO979PHZxYiVhA",3751,4,0.0101708629590232,0.0406834518360928,4,85253,10158,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
"3741","lwgBIboXZ4j9uuZthAvTEw",3752,3.5,0.0140285994444912,0.0549039350050835,3.12474043250218,85018,8518,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742","LWtoosGlzTOp8A73Jh7cQw",3753,3,0.064825263018665,0.167596980118687,2.07979841906244,85016,8442,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3743","Lx4ZFP6dIMzi7Ib-ljV-ww",3754,3.5,0.134034548740956,0.525279154354379,3.3272270334078,85224,4740,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3744","LXBsdqhwSB0ebzBkZO4AXw",3755,3.5,0.159481327103269,0.350801950666926,1.71692331165156,85282,6456,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3745","LxdSGPR9XFjn_HVVq2Nzmg",3756,4,0.292535080088178,1.0863359481147,2.70077173637489,85308,5644,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3746","LxE7D6uigL3vLaasPU7Ewg",3757,3,0.0389168616851363,0.121732973967466,2.03061864583322,85250,4833,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3747","lXEJZjvwgSM3i6-HWpPwDA",3758,4,0.0253203369983937,0.11165397245265,3.11274619496864,85014,6911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3748","LXhL5X3edNRy7epku6UAEw",3759,4,0.0491709994075291,0.236957566753363,2.39573699197322,85004,11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3749","lxinwEvcUHFFY9DONHDpnA",3760,5,0.244166290262933,1.22083145131466,5,85006,7000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3750","LxNehlnStQY_rxEwiPof_g",3761,4.5,0.12939835438082,0.554709408267562,3.95283738233427,85053,2923,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3751","lxO7dPejoo8L-gQNfMRUUw",3762,4,0.342450390012441,1.2031348933831,2.23244909008351,85281,8436,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3752","LYCaveWFti6kUHpMzYKLjA",3763,4.5,0.0839583473427027,0.34630870337811,3.47521115657279,85021,10892,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"3753","LYcw5qaBPhfrXhdDLadU4A",3764,3.5,0.142946455620511,0.466267166712286,2.71844354664617,85003,10325,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3754","lYF2b5DgxkPLnQndU4YOVQ",3765,3.5,0.124260885890955,0.573600875378281,2.48942195792088,85284,13392,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3755","LYLGCIqNQQrpMwOxJ1hlrg",3766,3.5,0.0578031679620772,0.227473260369116,3.34107597568433,85281,14577,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3756","LYyGQgL60VKdV-p_9OxmWQ",3767,3.5,0.107625462134079,0.411163902618962,3.49605338729082,85016,11423,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
"3757","lz-j9sBHl2Lh68vZ2UGN4A",3768,4.5,0.11943649630264,0.527649941948369,3.8710457785043,85207,13660,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
"3758","LZ4h8s3_K2gjbKxi38SarQ",3769,3,0.0149657312340176,0.0414716009439735,1.48973321722555,85012,7669,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3759","lzaCs5SroIs0H7QnAL24rQ",3770,3.5,0.0506796966582593,0.15574879936105,1.89911575675018,85034,14602,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3760","LZkb5x83wps0FJ838vKc5w",3771,5,0.338729891529888,1.52698279098278,3.23244909008351,85203,9445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3761","LZMzNNI5NYsW1cEJ-go6og",3772,3.5,0.11811273688755,0.411492409052044,2.83205598509277,85251,2015,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3762","LzNJLEIo4gh-X_rmDkNkNg",3773,4,0.138410694713149,0.563332325230197,3.8614330880447,85260,10267,2,1,1,3,3,0,1,0,0,0,0,0,0,0,0,1
"3763","LzpR_jE6VIutJ08s2cdRrw",3774,4,0.0902513790292585,0.363706243996159,3.79285559539548,85016,8359,3,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0
"3764","LzreyGNkVTYw4JFuSxWstA",3775,3,0.0581564439649492,0.126195154695309,1.91293922570194,85225,172,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3765","LZUNpdZUkkYwZ4OVQeog6g",3776,2,0.307291489555039,0.973958156221723,-3.40353697299928,85201,4257,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"3766","LZyxYhTbVLUeUA3dBLMjwA",3777,4,0.227277643023505,0.94933922071968,3.33883691846342,85284,1575,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3767","M_Aur61hhpgId1mUzFZByw",3778,4,0.0419578491584488,0.158084535461958,2.95438842367907,85284,11424,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3768","M_GFrB5jq323JAIh9aU0Bw",3779,2.5,0.125398965201483,0.35795919494199,1.21470908218184,85233,1760,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3769","M_GnuvRXvWBl3YNxH-GYFg",3780,3,0.108894208041927,0.265118221975829,2.17902053668676,85048,5786,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3770","M_LdDExO-6X6NiJu396MZw",3781,4,0.291705131135434,1.32715121723676,2.98314775599387,85331,9721,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3771","m_rEr3Vg1-f9Dg-Nag4FWg",3782,4,0.119720151280089,0.529432538986523,3.99107095482552,85281,8867,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1
"3772","m_S6h33yBKi3Qj9EihWqvg",3783,3.5,0.264864173063049,1.04941963888953,2.8098060547879,85222,7350,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3773","M_YNzre9XrANx3G6ga3RdQ",3784,3,0.269423326389949,0.674652031603634,2.08879321571255,85128,9901,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"3774","m-3kIelwdkCO1F5G6vnENg",3785,3.5,0.170049828088126,0.513542831722692,2.5350900888276,85340,2278,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
"3775","M-KswR9gmh6C5VZq32OUSw",3786,3.5,0.174203779225064,0.673506347266115,3.45252606573515,85255,11432,2,1,1,0,2,1,1,1,1,0,0,0,1,1,0,1
"3776","m-zkVdThpPsJxj3pZ2C7aw",3787,3.5,0.136799747769614,0.368886313910375,2.70794222382319,85395,7843,2,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0
"3777","M0a0UNYie0vmrDxY5r2yjA",3788,3,0.0474009606363022,0.21589627368379,1.51586228824967,85048,4795,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3778","M0qJweLJaNO2ikd8koYn4w",3789,3.5,0.130114820218153,0.442716711623312,3.06989877391513,85004,8620,2,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1
"3779","m0u5YPhbAmSihEIobZEQLg",3790,4.5,0.156512866347024,0.657313024230896,3.58130688448146,85016,14384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3780","M0Ulu3PzwBumgOZJL-6KnQ",3791,3.5,0.138600672819712,0.496280369815607,3.26564474127699,85286,13172,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3781","M0UqoJlAUzKx6dW2CT8d8w",3792,4,0.49999999999997,0.99999999999994,2,85051,270,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"3782","m14pIWedGiHi9_aWAIXEew",3793,4,0.173213038062586,0.72415846984119,3.59642239785674,85032,1781,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1
"3783","M1xx6YzZ4F_5nqkjOV7GlA",3794,4,0.0343779786280203,0.133110663091809,-0.127916366930093,85260,8377,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3784","m2ApVSoDA-wVKSc4H9fvZg",3795,4,0.124860714311971,0.541643017673502,3.7285621864473,85212,12520,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3785","M2JvjVYkIJMIuvTiO8La9g",3796,4,0.169372844846897,0.631705519421054,3.00987910909812,85239,8357,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"3786","m2M7X5ItFvhOC7a6B7JcDg",3797,4.5,0.15978203433157,0.714774604946695,3.63774407918553,85027,2494,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
"3787","m3-p0XIYBQdR4VzbHpUpXQ",3798,4,0.143317595470114,0.678255652583117,3.15415544976552,85033,689,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
